title,price,img,description
"Hyundai , 2019",28000$ ,https://i.cars.kg/preview/r/3ALOl_Yes0dHZWkiyu3CrQ/1080x-/20230708/710d9e76154ace1b0bee799e20f3439e.jpg,"Седан,белый,2л.,левыйруль,бензин,автомат,передний,"
"Kia K7 , 2020",32500$ ,https://i.cars.kg/preview/r/UZ35b6eyxH0TPGNvgteJpA/1080x-/20230708/5a84b8160a4c0bce2cea110f05e36fb7.jpg,"Седан,черный,2.5л.,левыйруль,бензин,автомат,передний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2014",38$ ,https://i.cars.kg/preview/r/UkpUvV1A_l7xdkxMiTrpoA/1080x-/20230708/9a377f805cfcee3530587cecc5e300a2.jpg,"Седан,3л.,бензин,автомат,задний,"
"Kia , 2016",21000$ ,https://i.cars.kg/preview/r/2QpeJK4mNEdADjX3zUA0Jg/1080x-/20230708/04aaf54947db333d81b7989f870ecb5d.jpg,"Внедорожник/Пикап,"
"Toyota Allex E120 [рестайлинг] Хетчбэк , 2003",7600$ ,https://i.cars.kg/preview/r/3euGPSPeZ2JxAdf_jBi_eA/1080x-/20230708/8cad5deb592dba916c0f3c20c3860740.jpg,"Хэтчбек,серебряный,1.5л.,правыйруль,бензин,автомат,передний,"
"Toyota RAV4 , 2020",26$ ,https://i.cars.kg/preview/r/SdfSrcJdaNjsn_revPguZw/1080x-/20230708/b069f476f4120552a986e03d856ded1a.jpg,"Внедорожник/Пикап,белый,2.5л.,левыйруль,бензин,автомат,"
"Kia Soul 2 поколение Хетчбэк , 2016",15000$ ,https://i.cars.kg/preview/r/SOYqoRfxEAtdGFeeXL_jkA/1080x-/20230708/2511fb5982c157ec5910679472da3a2d.jpg,"Хэтчбек,красный,1.6л.,левыйруль,бензин,автомат,передний,"
"Toyota Camry XV30 , 2003",8900$ ,https://i.cars.kg/preview/r/6KsuPZQxjShTezJyFwgmhA/1080x-/20230707/ce8e266871582e7c75405962b00de8ce.jpg,"Седан,белыйжемчуг,2.4л.,левыйруль,бензин,автомат,"
"Hyundai Getz 1 поколение [рестайлинг] Хетчбэк 5-дв. , 2005",5200$ ,https://i.cars.kg/preview/r/q2X6GCzKlILPYY2vJ-VHwg/1080x-/20230707/386e65d52ff02a3eb6d9eae006d35fc4.jpg,"Хэтчбек,1.6л.,левыйруль,бензин,автомат,передний,"
"Daewoo Matiz M250 [рестайлинг] Хетчбэк , 2007",2239$ ,https://i.cars.kg/preview/r/lIBC-n7n7HDRTW0zpYKS2g/1080x-/20230707/a17726cd6028283760acc1601b6b7a9e.jpeg,"Хэтчбек,зеленый,0.8л.,левыйруль,бензин,механика,передний,"
"Hyundai Sonata , 2017",13000$ ,https://i.cars.kg/preview/r/250PL5cKH1DeTUphW9zYcw/1080x-/20230707/e1702aa9d29c3d1d39d702d762e70509.jpg,"Седан,белый,2л.,левыйруль,газ,автомат,передний,"
"Hyundai Sonata , 2014",11700$ ,https://i.cars.kg/preview/r/-_oHKVQnNtea5uxvdIZgcw/1080x-/20230707/0da12b19ad5171d5a399c61d85781170.jpg,"Седан,белый,2л.,левыйруль,бензин,автомат,передний,"
"Chevrolet Spark M300 Хетчбэк , 2014",6999$ ,https://i.cars.kg/preview/r/HK6BvTHXUivsNYN17WOZWQ/1080x-/20230707/249ec5cfe2c7fea96f8697d68149e880.jpg,"Хэтчбек,мокрыйасфальт,1л.,левыйруль,газ,автомат,передний,"
"Hyundai Sonata YF Седан 4-дв. , 2017",15900$ ,https://i.cars.kg/preview/r/rIK6vNaYdxb8hwwBQb_oRg/1080x-/20230707/6d443fdb3ca53a03351052d8f0025b19.jpg,"Седан,белый,2л.,левыйруль,газ,автомат,передний,"
"Land Rover Range Rover 3 поколение [2-й рестайлинг] Внедорожник , 2012",25500$ ,https://i.cars.kg/preview/r/JCxCSL1g32I0x1S8tIklNQ/1080x-/20230707/82c8f8b4d2ef08d5e6024f6837ed2f65.jpeg,"Внедорожник/Пикап,белый,5.0л.,левыйруль,бензин,механика,полныйподключаемый,"
"Toyota Land Cruiser Prado J120 Внедорожник 5-дв. , 2008",25000$ ,,"Внедорожник/Пикап,белыйжемчуг,2.7л.,левыйруль,бензин,автомат,постоянныйполный,"
"Hyundai Sonata , 2016",13600$ ,https://i.cars.kg/preview/r/91eQjGDeVml-vwLdcTbvlg/1080x-/20230707/d3d9c0225c2f04c9f5411ba164acc20e.jpg,"Седан,белыйжемчуг,2.0л.,левыйруль,газ,автомат,задний,"
"Hyundai Solaris , 2014",7400$ ,https://i.cars.kg/preview/r/GrL1JpbvYRy2Kfd4CrrBvA/1080x-/20230707/26ad127843c54b834c97b48bd79a942a.jpg,"Седан,белый,1.6л.,левыйруль,бензин,механика,передний,"
"Kia Sorento 3 поколение Prime кроссовер , 2016",24000$ ,https://i.cars.kg/preview/r/sXT6tyzcTjoEoVlAC-riiw/1080x-/20230707/00c9207a8669c5152a0f726d61aaf66c.jpg,"Кроссовер,белый,2.л.,левыйруль,дизель,автомат,постоянныйполный,"
"Hyundai Sonata , 2017",14700$ ,https://i.cars.kg/preview/r/4-gjnSs3BBymfe-Pscx3Yg/1080x-/20230707/86ecb3ba14f2f5e558432f3d8c24482c.jpg,"Седан,белый,2л.,левыйруль,газ,автомат,передний,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Toyota Ist 1 поколение Хетчбэк , 2002",6200$ ,https://i.cars.kg/preview/r/eWb5-5mVj9XTwLhZuzrsVQ/1080x-/20230707/6942c2c1342b47a328277373323fab77.jpg,"Хэтчбек,красный,1.3л.,правыйруль,бензин,автомат,передний,"
"Kia K5 , 2019",16500$ ,https://i.cars.kg/preview/r/9fBHEQFIAxLtHXK-k4U_-A/1080x-/20230707/a03be4f93bdac8f215d056947673928e.jpg,"Седан,мокрыйасфальт,2л.,левыйруль,газ,автомат,передний,"
"Kia K5 1 поколение Седан , 2011",9300$ ,https://i.cars.kg/preview/r/g3Mn6Pl7bC3SsIHg8kvvAw/1080x-/20230706/4365545d983ffa652c4878d8aa273e90.jpeg,"Седан,серебряный,2л.,левыйруль,бензин,автомат,передний,"
"Hyundai Tucson , 2017",15500$ ,https://i.cars.kg/preview/r/CuE5MuyihmeNhKFzF8E3ZA/1080x-/20230706/2c196c66f30f9368ccd684c682435888.jpg,"Кроссовер,серый,1.7л.,левыйруль,дизель,автомат,передний,"
"Hyundai Grandeur HG Седан , 2016",16200$ ,https://i.cars.kg/preview/r/FU9ITf99LKSMw-VtpbPGTA/1080x-/20230706/e0dd675c8f3a048b6ca9c8c6122d93ab.jpeg,"Седан,белый,3л.,левыйруль,газ,типтроник,передний,"
"Lexus ES 4 поколение Седан , 2003",9800$ ,https://i.cars.kg/preview/r/fx13oX72kJ1-0O3ceeiLGA/1080x-/20230706/0e3e6f77612bb192972e093ab607ba8a.jpeg,"Седан,черный,3.0л.,левыйруль,бензин,автомат,передний,"
"Mercedes-Benz , 1990",1679$ ,https://i.cars.kg/preview/r/RzRkN4_ggEQotRe1XaxUCQ/1080x-/20230706/abcf9d0ee2d8f24c6700774878f6cb14.jpg,"Седан,черный,2л.,левыйруль,механика,задний,"
"Mercedes-Benz C-Класс W205/S205/C205 Седан , 2016",22900$ ,https://i.cars.kg/preview/r/QXpDWXwyDmUUPaXHKjfVng/1080x-/20230706/d1cf08fc48482806ec678d3233544c72.jpg,"Седан,белый,2.2л.,левыйруль,дизель,автомат,задний,"
"Hyundai Avante , 2019",14800$ ,,"Седан,белый,1600л.,левыйруль,газ,автомат,передний,"
"Land Rover Range Rover 4 поколение Внедорожник , 2014",52000$ ,https://i.cars.kg/preview/r/WfcrMSGMqRtIB4nUSRHVYg/1080x-/20230706/42f695db8b58bd099526798dd33bb215.jpg,"Внедорожник/Пикап,белый,3л.,левыйруль,дизель,автомат,постоянныйполный,"
"BMW 5 серия E60/E61 Седан , 2003",12000$ ,https://i.cars.kg/preview/r/2la8kSX4Jm-6rUbC9R4ifw/1080x-/20230706/81a38ebe7c1ee9e1e2b3e89102939d87.jpg,"Седан,черный,4.4л.,левыйруль,бензин,автомат,задний,"
"Nissan Sentra , 2023",4030$ ,https://i.cars.kg/preview/r/zKzvLz5q2d0JDoF1ABBuRw/1080x-/20230706/67ebe1322c3a9b9a798fe52d21ee2971.jpg,"Седан,серый,2.5л.,правыйруль,бензин,автомат,передний,"
"Kia K5 , 2018",16500$ ,https://i.cars.kg/preview/r/iskiRCup33quo-ToKaAtqw/1080x-/20230706/d261538fddaa3254ec0cfb35e47ff873.jpg,"Седан,черный,2л.,левыйруль,газ,автомат,передний,"
"Kia Sorento 3 поколение Prime кроссовер , 2017",32000$ ,https://i.cars.kg/preview/r/y-WMZOdLori_RksAU1gKIA/1080x-/20230706/b7142dc9fe2e5dd25b2f6790dfcf78d8.jpg,"Кроссовер,белый,2.2л.,левыйруль,дизель,автомат,постоянныйполный,"
"Mitsubishi Montero 3 поколение , 2003",7000$ ,https://i.cars.kg/preview/r/Bid4Igg8SpIFPdcg90rSlQ/1080x-/20230706/67f59ca0e6d1db1cf9372c3100aeee32.jpg,"Внедорожник/Пикап,белый,3л.,бензин,автомат,постоянныйполный,"
"Subaru Forester 3 поколение Кроссовер , 2008",11000$ ,https://i.cars.kg/preview/r/JGCC7qG94Uet7FT8UD1QMw/1080x-/20230705/cf2e77fb2d0c69cd403ecb9b3cddb1d0.jpg,"Кроссовер,черный,2500л.,левыйруль,бензин,автомат,постоянныйполный,"
"Daewoo Nexia 1 поколение [рестайлинг] Седан , 2012",3582$ ,https://i.cars.kg/preview/r/XpWKfbqh_OdMznNKT0jCjg/1080x-/20230705/57862a3203ab8c90f9757c7c0d4bff71.jpg,"Седан,вишневый,1.6л.,бензин,механика,передний,"
"Mercedes-Benz E-Класс W210/S210 [рестайлинг] Седан , 2002",8600$ ,https://i.cars.kg/preview/r/qHp_20qFZ140LKaIV6lIOA/1080x-/20230705/26771a2f4d63b7ffddd0672eac77c6ff.jpeg,"Седан,серый,3.2л.,левыйруль,бензин,автомат,задний,"
"Mercedes-Benz G-Класс W463 Внедорожник 5-дв. , 2004",28000$ ,https://i.cars.kg/preview/r/FCJr3c2J3RoR72_hPHlwyw/1080x-/20230705/b05cc52c6244ec32857a4ef764c62c99.jpg,"Внедорожник/Пикап,серебряный,5л.,левыйруль,бензин,автомат,постоянныйполный,"
"Toyota Camry , 2023",31000$ ,https://i.cars.kg/preview/r/Ry6zFux_9Dd-ZA6-wo3Ohw/1080x-/20230705/9ff726d37fa573ee117404514dca5b33.jpg,"Седан,черный,2.5л.,левыйруль,бензин,автомат,задний,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Mercedes-Benz E-Класс W211/S211 Седан , 2003",7500$ ,https://i.cars.kg/preview/r/RNcn3N0lDlInyOxwrocwdw/1080x-/20230705/32092b35843fa04788dbc2c8ed9fcab5.jpg,"Седан,серебряный,2.6л.,левыйруль,бензин,автомат,задний,"
"Toyota Camry XV40 [рестайлинг] Седан 4-дв. , 2009",12000$ ,https://i.cars.kg/preview/r/eNnK7ZEdYW41STIisf1o_g/1080x-/20230705/c43c7775caac6a06ed3ddf4eeb72e151.jpg,"Седан,серебряный,2.5л.,левыйруль,бензин,автомат,передний,"
"Hyundai Avante J3 [рестайлинг] Седан , 1998",2910$ ,https://i.cars.kg/preview/r/rcoU4MPmdkuyPdjyqNCnlQ/1080x-/20230705/49144d66da878fd745f856f4b49a9ccb.jpg,"Седан,бежевый,1.5л.,левыйруль,бензин,автомат,передний,"
"Volkswagen , 2022",34$ ,https://i.cars.kg/preview/r/gXL4HMAbdmYUvOCpfuJ0gQ/1080x-/20230705/e2855e69f00ba7d4c224259b8df095a7.jpg,"Внедорожник/Пикап,"
"Audi A6 4B/C5 Седан , 1998",350000$ ,https://i.cars.kg/preview/r/DVt8AXZuJHX8QdyUkC6dog/1080x-/20230705/8817df82fe9cdfa33ecfef1ff7743bec.jpg,"Седан,серебряный,2.4л.,бензин,механика,передний,"
"Nissan Primera P11 [рестайлинг] , 2001",4030$ ,https://i.cars.kg/preview/r/E0T682y0ohuC0AB_yYJl2A/1080x-/20230705/b208cd9417f16c2442943a4bd4af0215.jpg,"Седан,серебряный,2л.,левыйруль,бензин,автомат,"
"Honda CR-V , 2009",14900$ ,https://i.cars.kg/preview/r/Z2lcK56T16Oa8XxehQMsvw/1080x-/20230705/ea91b2e8ea8268342fa67e781dd3a840.jpg,"Кроссовер,коричневый,2.4л.,левыйруль,бензин,автомат,полныйподключаемый,"
"Geely Monjaro, 2023",38000$ ,https://i.cars.kg/preview/r/-kEC0L0MS047K7qx6zHulg/1080x-/20230705/0420a720745e8a4c953df2272e4dbf59.jpg,"Кроссовер,синий,2л.,левыйруль,бензин,автомат,постоянныйполный,"
"BMW , 2017",44000$ ,https://i.cars.kg/preview/r/YEVAjKdlBmhbnBPJReQe4A/1080x-/20230704/35c2700d7fdeca38618e84e58a57e989.jpg,"Кроссовер,серый,3л.,левыйруль,дизель,автомат,постоянныйполный,"
"Subaru Forester 3 поколение Кроссовер , 2008",12500$ ,https://i.cars.kg/preview/r/6shodA4yz5gHDoW_AoYeSg/1080x-/20230704/d4eb0c37fc5ec61da5723d635bd382d3.jpeg,"Кроссовер,2.5л.,левыйруль,бензин,автомат,"
"Toyota Camry XV50 [рестайлинг] Седан , 2015",14500$ ,https://i.cars.kg/preview/r/7S40XLCCii7__fqg6yI8dQ/1080x-/20230704/8a2a81d6aeb30c271e1db2a3ca9508d2.jpg,"Седан,белый,2.5л.,левыйруль,бензин,автомат,передний,"
"Kia K7 1 поколение [рестайлинг] Седан , 2020",26500$ ,https://i.cars.kg/preview/r/wae0r8osLt_AdiwwumTJtw/1080x-/20230704/e24fc7819734249dee2a43a778547c2d.jpg,"Седан,белый,3л.,левыйруль,бензин,автомат,передний,"
"Honda Odyssey 2 поколение [рестайлинг] Absolute минивэн 5-дв. , 2002",7000$ ,https://i.cars.kg/preview/r/HlzjvSERqQffb3KlpAgFIg/1080x-/20230704/019b7bf1d9be895cf070dba49488b454.jpeg,"Минивэн/Бус,черный,2.3л.,правыйруль,бензин,автомат,передний,"
"Toyota Prius 2 поколение Хетчбэк , 2008",9500$ ,https://i.cars.kg/preview/r/QY7GXuyZkAn5-K2j7amGPw/1080x-/20230704/6f230fe5cf40da93dca0a26396034f86.jpg,"Хэтчбек,черный,1.5л.,левыйруль,бензин,автомат,передний,"
"Kia Rio 1 поколение Универсал , 2001",2463$ ,https://i.cars.kg/preview/r/wz8IbQbSR5FTWkoSrVM_Ig/1080x-/20230704/5d5efff082abffefa5f619856e1e79e8.jpg,"Универсал,синий,1.5л.,левыйруль,бензин,механика,передний,"
"Mazda Cronos 1 поколение Седан , 1992",2239$ ,https://i.cars.kg/preview/r/OPpZNBZ38BP1tsmr5D5J-A/1080x-/20230704/11cb7b30e6c23b668b170fc40833e245.jpg,"Седан,2л.,левыйруль,бензин,механика,постоянныйполный,"
"Hyundai Santa Fe DM [рестайлинг] Premium кроссовер , 2018",23900$ ,https://i.cars.kg/preview/r/M_Qdkb6tFtoN2scY-5zLsg/1080x-/20230704/91f474fda40e1d5e7efcf017f32d2cd3.jpg,"Кроссовер,серебряный,2.л.,левыйруль,дизель,автомат,передний,"
"Kia Carnival 2 поколение Минивэн , 2017",25000$ ,https://i.cars.kg/preview/r/W06nehQ_Mye_w3co204xhQ/1080x-/20230704/8c3f3b002ba625667ef36713dea792b3.jpg,"Минивэн/Бус,черный,2.2л.,левыйруль,дизель,автомат,передний,"
"Volkswagen Golf 4 поколение Хетчбэк 5-дв. , 2002",4500$ ,https://i.cars.kg/preview/r/znW_I8x9ARtFbKPWvKTH3g/1080x-/20230704/d2f91d1629b04989924487e638d64fac.jpeg,"Хэтчбек,синий,2.0л.,правыйруль,бензин,автомат,передний,"
"Lexus ES 6 поколение [рестайлинг] Седан , 2017",29000$ ,https://i.cars.kg/preview/r/5YdNOoObnl5rMQzLyGGT0Q/1080x-/20230704/4370cd96c8e832e36e845f87524b558d.jpg,"Седан,серебряный,2.5л.,левыйруль,гибрид,автомат,передний,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Kia Rio 3 поколение [рестайлинг] Хетчбэк , 2016",19500$ ,https://i.cars.kg/preview/r/wT1s7w7oveQUZl-cJC9SPQ/1080x-/20230704/6601121d883451a922b0fbd0c96d6d0d.jpg,"Хэтчбек,бежевый,1.6л.,левыйруль,бензин,автомат,передний,"
"Honda CR-V 1 поколение [рестайлинг] Кроссовер , 2000",7000$ ,https://i.cars.kg/preview/r/t-Mi2Ji0S7gxYIYM4GwUBA/1080x-/20230704/292e0bc0d96e3fec5436c0cfaf9ac736.jpg,"Кроссовер,темно-синий,2л.,правыйруль,бензин,автомат,передний,"
"Toyota Crown S180 Седан , 2004",8500$ ,https://i.cars.kg/preview/r/VVL1nZ03KjdDK-WACcFeVA/1080x-/20230704/ca604e7f86dbd71067640a6ed4fb3739.jpg,"Седан,белыйжемчуг,3л.,правыйруль,бензин,автомат,задний,"
"BMW X5 , 2020",74000$ ,https://i.cars.kg/preview/r/din1CTbYNYwQj1BOU5fgOA/1080x-/20230704/6af06b22a26698de99834a4834b95b4c.jpg,"Внедорожник/Пикап,черный,3000л.,бензин,типтроник,постоянныйполный,"
"Lexus GX 2 поколение [рестайлинг] Внедорожник , 2021",74000$ ,https://i.cars.kg/preview/r/9NHLdogjF4M1BtOREoizGw/1080x-/20230704/76a0b8b2e7c099b330a5a36636fe053f.jpg,"Внедорожник/Пикап,черный,4.6л.,левыйруль,бензин,автомат,постоянныйполный,"
"Lexus GX 2 поколение [рестайлинг] , 2020",74000$ ,https://i.cars.kg/preview/r/wu0KRiMRTV3a-1VsmXTipQ/1080x-/20230704/4b02b2036b0ce3ea8174fb2efa4ff5c0.jpg,"Внедорожник/Пикап,черный,4600л.,левыйруль,бензин,типтроник,постоянныйполный,"
"Nissan March K12 Хетчбэк , 2004",4702$ ,https://i.cars.kg/preview/r/zIhKE31W_xHTXKmqPdhl4Q/1080x-/20230704/bfafa52ef161ea5305398b799732ed39.jpg,"Хэтчбек,голубой,1.2л.,правыйруль,бензин,автомат,передний,"
"Hyundai Sonata YF Седан 4-дв. , 2016",14200$ ,https://i.cars.kg/preview/r/cHdt3CCB_YEctbMXsTmHiQ/1080x-/20230704/3544c7675c698e2fa12c08ac06338b7c.jpg,"Седан,белый,2л.,левыйруль,бензин,механика,передний,"
